"",,,,08 KYOGA
"",,,,09 MUSOMBWA
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",32MUKONO,"176MUKONO COUNTYNORTH",02KYAMPISI,15DDUNDU,11 NAKUMBO
"",,,,,12 NAMULABA
"",,,,,13 NAKKOBA
"",,,,16NTONTO,01 KASANGA
"",,,,,02 KASENENE
"",,,,,03 KONERO
"",,,,,04 KWAABA
"",,,,,05 LUGUZI
"",,,,,06 LUSANJA
"",,,,,07 MULUNGIOMU
"",,,,,08 NAKUMBO
"",,,,,09 NAMASUMBI
"",,,,,10 NATEETE
"",,,,,11 NTONTO
"",,,04NAMA,06BULIIKA,01 BULIKA
"",,,,,02 LUTENGO 'A'
"",,,,,03 LUTENGO 'B'
"",,,,,04 NAMULUGWE
"",,,,,05 WABUNUNU
"",,,,,06 WAKISO
"",,,,07KASENGE,01 KAPEKE
"",,,,,02 KASENGE 'A'
"",,,,,03 KASENGE 'B'
"",,,,,04 KIVUUVU
"",,,,,05 NAKAPINYI NORTH
"",,,,,06 NAKAPINYI SOUTH
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,"176MUKONO COUNTYNORTH",04NAMA,08KATOOGO,02 KABULA
"",,,,03 KAKOOLA
"",,,,04 KATOOGO
"",,,,05 KAYUNGA
"",,,,06 LUKALU/KIMBUGUMA
"",,,,07 NABITIMPA
"",,,,08 SAMUUKA
"",,,,09 WALUGA
"",,,09MPOMA,01 BUYUKI
"",,,,02 KIBOOBA
"",,,,03 KISOWERA
"",,,,04 KITUBA
"",,,,05 LUKOJJO
"",,,,06 LUWUNGA
"",,,,07 MABUYE
"",,,,08 MPOMA
"",,,,09 NALYA - KAMPUNGU
"",,,,10 NAMA I
"",,,,11 NAMA II
"",,,,12 NKOOKI
"",,,,13 NSANVU
"",,,10NAMUBIRU,01 KIKUBANKIMA
"",,,,02 KIRANGIRA
"",,,,03 LWANYONYI
"",,,,04 NAMUBIRU
"",,,,05 TAKAJJUNGE
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,"176MUKONO COUNTYNORTH",04NAMA,20NAMAWOJJOLO,02 BWEFULUMYA EAST
"",,,,03 NAMAWOJJOLO EAST
"",,,,04 NAMAWOJJOLO WEST
"",,,,05 WALUSUBI
"",,,,06 WANJEYO
"",,,,07 BWEFULUMAY WEST
"","177MUKONO COUNTYSOUTH",01KOOME ISLANDS,01BUGOMBE,01 BUGAZI
"",,,,02 BUGOMBE
"",,,,03 BULAGO - KAWUNGULI
"",,,,04 LWAZI
"",,,,05 ZINGOOLA
"",,,02BUSANGA,01 BUSANGA
"",,,,02 KANSAMBWE
"",,,,03 KIMMI-BANGA
"",,,,04 KISIGALA
"",,,,05 LUBEMBE
"",,,,06 NGAGA
"",,,,07 TABALIRO
"",,,03LWOMOLO,01 BUUJE/KITOSI
"",,,,02 BUYANA
"",,,,03 KAKUNYU
"",,,,04 LUGUMBA
"",,,,05 LWANGAMUTO
"",,,,06 LWOMOLO
"",,,,07 MISENYI
"",,,,08 KASENYI - BUSI
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",32MUKONO,"177MUKONO COUNTYSOUTH",01KOOME ISLANDS,04MUBEMBE,01 BATWALA
"",,,,,02 KALYAMBUZI
"",,,,,03 NAMBU
"",,,,,04 KATOLO
"",,,,,05 KISU
"",,,,,06 MUBEMBE
"",,,,,07 MUWOMA - KAKEEKA
"",,,,,08 NYANAMA
"",,,02NAKISUNGA,05KATENTE,01 GAMBA
"",,,,,02 KATENTE 'A'
"",,,,,03 KATENTE 'B'
"",,,,,04 KATWE
"",,,,,05 KISOKO
"",,,,,06 LUGALA
"",,,,,07 NTOVE
"",,,,,08 WANKATA
"",,,,06KIYOOLA,01 BANDA-SUNGA
"",,,,,02 BUMBAJJA
"",,,,,03 BUZZU
"",,,,,04 KISOZI
"",,,,,05 KIYOOLA
"",,,,,06 NANTUULA
"",,,,,07 NASSAKA
"",,,,,08 NSONGA
"",,,,07KYABALOGO,"01 BANDA-BUGENDERADALA"
"",,,,,02 BANDA-KYANDAAZA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,"177MUKONO COUNTYSOUTH",02NAKISUNGA,07KYABALOGO,04 NAKISUNGA
"",,,,05 NAMAKWA
"",,,,06 NTAKAFUNVU
"",,,08NAMAYIBA,01 BUZIRANJOVU
"",,,,02 KAKUBA-KIYANJA
"",,,,03 KATUBA
"",,,,04 KITYABULE
"",,,,05 LUBUGUMU
"",,,,06 LUWULE
"",,,,07 NAMAYIBA
"",,,,08 SSANGA
"",,,,09 MAWA/MANGALIBA
"",,,09NAMUYENJE,01 KIWUGO
"",,,,02 NAKOOSI
"",,,,03 NAMUYENJE
"",,,,04 NANGWA
"",,,,05 NTULUMUKO
"",,,,06 KYAWAMBOGO
"",,,10SEETA-NAZIGO,01 BUSIMBE
"",,,,02 BUWAALI
"",,,,03 KAVULE
"",,,,04 KIRIJJA-BUTOOKE
"",,,,05 KIRONDO
"",,,,06 KIRWANYI
"",,,,07 KITEZA
"",,,,08 MAKATA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,"177MUKONO COUNTYSOUTH",02NAKISUNGA,10SEETA-NAZIGO,10 SEETA - NAZIGO
"",,,11WANKOBA,01 BUSAALE
"",,,,02 BUSIBA
"",,,,03 KIRITTA
"",,,,04 KISOLOOZA
"",,,,05 LUKONGE
"",,,,06 MWANYANGIRI
"",,,,07 NALUVULE
"",,,,08 NAMINA
"",,,,09 NAWANJUKI
"",,,,10 WABINYIRA
"",,,,11 WANKOBA
"",,,21KYETUME,01 BUKASA
"",,,,02 KAZINGA
"",,,,03 KYETUME
"",,,,04 LUFUNVE
"",,,,05 NTALE-KYEYO
"",,03NTENJERU,12BUGOYE,02 BUGOYE
"",,,,04 BUNGONYA
"",,,,05 BUNYAMA
"",,,,06 KABIRA
"",,,,08 KIWAFU TEA ESTATE
"",,,,10 LWETEEGA
"",,,,11 MIREMBE
"",,,,12 NSUMBA
"",,,13BUNAKIJJA,01 BUNAKIJJA
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",32MUKONO,"177MUKONO COUNTYSOUTH",03NTENJERU,13BUNAKIJJA,03 KULUBBI
"",,,,,04 LUGAZI
"",,,,,05 LUGOBA
"",,,,17NSANJA,01 BUGONGE
"",,,,,02 BWANGA-KATOSI
"",,,,,03 GONVE
"",,,,,04 KALENGERA
"",,,,,05 KALENGERA T/C
"",,,,,06 KATOSI CENTRAL
"",,,,,07 KIKOONA
"",,,,,08 KIKUUTA
"",,,,,09 KIZAALA BUGANDA
"",,,,,10 NSANJA
"",,,,18NTANZI,01 BUGOLOMBE
"",,,,,02 KISOGA 'A'
"",,,,,03 KISOGA 'B'
"",,,,,04 KISOGA CENTRAL
"",,,,,05 KITO-KIGANDA
"",,,,,06 LUBERENGA
"",,,,,07 LUGA-KAZINGA
"",,,,,08 LUGGA
"",,,,,09 MPOLOGOMA
"",,,,,10 MPUMU
"",,,,,11 NAMATABA
"",,,,,12 NTANZI/MBAJJA
"",,,,,13 NTENJERU
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,"177MUKONO COUNTYSOUTH",03NTENJERU,19SSAAYI,02 KAZO
"",,,,03 KITUUZA
"",,,,04 LUUTE
"",,,,05 MAVUNIKIRE
"",,,,06 MAZIBA
"",,,,07 NAKASUKU
"",,,,08 NAKIBANGA
"",,,,09 NTUMUSI
"",,,,10 SSAAYI
"",,,20TERERE,01 BUNANKANDA
"",,,,02 BUTININDI
"",,,,03 TERERE
"",,04MPUNGE,16MPUNGE,02 BUSOKE
"",,,,06 KIKEERA
"",,,,08 KIRUDDU
"",,,,11 MASUJJU
"",,,,14 MENGO
"",,,,15 MPUNGE
"",,,22LULAGWE,01 KIZIRU
"",,,,09 KYAZZI
"",,,,10 LULAGWE
"",,,,16 MUVO
"",,,23MBAZZI,01 BULEEBI
"",,,,05 KAMWANYI
"",,,,13 MBAZZI
"",,,,18 SANGO
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,"177MUKONO COUNTYSOUTH",04MPUNGE,24NGOMBERE,04 KAGULU
"",,,,07 KIKUBO
"",,,,12 MBALE
"",,,,17 NGOMBERE
"",,05MPATTA,14KABANGA,02 BUTERE
"",,,,05 GOBERO
"",,,,06 KABANGA
"",,,,"08 MAKUSUISLAND/BUWUNGA"
"",,,,11 SSUGU - LUGALA
"",,,15MPATTA,02 BUKULE
"",,,,05 MPATTA
"",,,,08 NTUNDA
"",,,25KIYANJA,01 BANGA
"",,,,03 BULIKAASA
"",,,,07 KAWUNA
"",,,,09 KIYANJA
"",,,26MUBANDA,01 BUSOKE
"",,,,03 BUULE
"",,,,07 KISINSI
"",,,,10 MUBANDA-LWEZA
"",,,27MUGOMBA,01 BUGIGI
"",,,,06 MUGOMBA
"",,,,09 SSOZI
"",,,28NAKALANDA,03 BUYUNJU
"",,,,04 MAWOTTO
"",,,,07 NAKALANDA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,"177MUKONO COUNTYSOUTH",05MPATTA,29TTABA,02 SSOWE-PARA ISLAND
"",,,,04 BUWUNGA
"",,,,09 MPENJA
"",,,,12 TTABA
"",178NAKIFUMA COUNTY,01KASAWO,01KABIMBIRI,01 KABIMBIRI
"",,,,02 KALYOWA
"",,,,03 KIGAYAZA  I
"",,,,04 KIGAYAZA  II
"",,,,05 KIKANDWA
"",,,,06 MINDI
"",,,,07 NASSEJJOBE
"",,,,08 SINDA/KIVULUBA
"",,,,09 CENTRAL
"",,,,10 EDUCATIONAL
"",,,,11 KIGGAGA
"",,,02KAKUKUULU,01 BUGABO
"",,,,02 KAKUKULU
"",,,,03 KIKUBE
"",,,,04 KIWERE
"",,,,05 KIZANYIRIZI
"",,,,06 NAKASWA
"",,,,07 NAKIDUDUMA
"",,,,08 NKOKO
"",,,03KASANA,01 BUTEYONGERA
"",,,,02 KAKIRA
"",,,,03 KASALA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,178NAKIFUMA COUNTY,01KASAWO,03KASANA,05 KITWE
"",,,,06 KIYAGI
"",,,,07 NDIBA
"",,,04KIGOGOLA,01 BUYUKI
"",,,,02 KATEETE
"",,,,03 KIBAMBA
"",,,,04 KIGOGOLA
"",,,,05 KISONZI
"",,,,06 NNONGO
"",,,,07 NSANVU
"",,,05KITOVU,01 KASAWO
"",,,,02 KASENGE
"",,,,03 KITEGULA
"",,,,04 KITOVU
"",,,,05 KITUNKU
"",,,,06 MUBANDA
"",,,06NAMALIRI,01 GAVU
"",,,,02 KAWUTUTU
"",,,,03 KIGULU
"",,,,04 NAMALIRI
"",,,,05 NDESE
"",,02KIMENYEDDE,17BUKASA,01 BUKASA
"",,,,02 KAWUKU
"",,,,03 KISOGA
"",,,,04 NAJJA-KIREKU
"",,,,05 NAMAKOMO
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,178NAKIFUMA COUNTY,02KIMENYEDDE,18KAWONGO,02 KAWONGO
"",,,,03 MAYANGAYANGA
"",,,,04 NAKIBANO
"",,,,05 WABUSANKE
"",,,,"06 WANJEYO -KALAGALA -  KITO"
"",,,,07 KISAMBA - KIRINYABIGO
"",,,19KIWAFU,01 JUMBA - GENDA
"",,,,02 KIMENYEDDE
"",,,,03 KIWAFU
"",,,,05 MAGONGA - ZIRANSO
"",,,,06 NABUKUKU - LUBANJA
"",,,,07 NABULOOTO
"",,,,08 ZIGULU
"",,,20NAMALIGA,"01 BUSENYA -NYWEDDEMALWA"
"",,,,02 DDIIKWE
"",,,,03 KAAMA -  KAGANJO
"",,,,04 KIZUNGU ZONE
"",,,,05 NAKIFUMA EAST
"",,,,06 NAKIFUMA WEST
"",,,,07 NAMALIGA
"",,,,08 NEKOYEDDE -  GAYAZA
"",,,,09 BANDAALI
"",,,21NANGA,01 GALIGATYA
"",,,,02 GIRINYA
"",,,,03 KAKAKALA
"",,,,04 KIBIRIBIRI
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,178NAKIFUMA COUNTY,02KIMENYEDDE,21NANGA,06 KIYIRIBWA
"",,,,07 NANGA
"",,,,08 NDWADDEMUTWE
"",,03NABBALE,07BAMUSUUTA,01 BAMUSUTA I
"",,,,02 BAMUSUTA II
"",,,,03 BUSABALA
"",,,,04 KAKAKALA
"",,,,05 KAYUNGA
"",,,,06 KIYAGI
"",,,,07 KYANKIMA
"",,,,08 NALUBABWE
"",,,,09 NAMYOYA
"",,,08NABBALANGA,01 KABAWALA
"",,,,02 KAKINZI
"",,,,03 LUSANJA
"",,,,04 MAGOGGO
"",,,,05 NABALANGA
"",,,,06 NKULAGIRIRE
"",,,09NAGGALAMA,01 GWENDIDDE
"",,,,02 KALAGI
"",,,,03 KAZINGA
"",,,,04 KIWANGWA
"",,,,05 KIWEBWA
"",,,,06 LUTENGO
"",,,,07 NAGGALAMA  MISSION
"",,,,"08 NAGGALAMAPROFESSIONAL"
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,178NAKIFUMA COUNTY,03NABBALE,09NAGGALAMA,10 WABIKOKOMA
"",,,10NAKANYONYI,01 BUBIRO
"",,,,02 BUKOOZA
"",,,,03 BUZIRANDULU
"",,,,04 KIJJO
"",,,,05 KITTO
"",,,,06 LUKYAAMU
"",,,,07 NAKANYONYI I
"",,,,08 NAKANYONYI III
"",,,,09 NAKIWATE
"",,,,10 NAKULABYE
"",,,,11 NENYODDE
"",,,11MAKUKUBA,01 BUGEREKA
"",,,,02 GONVE
"",,,,03 KABULO
"",,,,04 KAWOOMYA
"",,,,05 KIZIIMA
"",,,,06 MAKUKUBA
"",,,,07 NABBAALE I
"",,,,08 NABBAALE II
"",,,,09 NAMASENGERE
"",,04NAGOJJE,12KYAJJA,01 BUBIRO
"",,,,02 BUKUKU
"",,,,03 BULANGA
"",,,,04 KIWALA
"",,,,05 KYAJJA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,178NAKIFUMA COUNTY,04NAGOJJE,13NAGOJJE,01 KALAGI
"",,,,02 KAWUTUTU
"",,,,03 MAGADA
"",,,,04 MAYANGAYANGA
"",,,,05 NAGOJJE
"",,,,06 NAKASEETA II
"",,,,07 NAMIREMBE
"",,,,08 NATYOLE
"",,,,09 NDEEBA
"",,,14NAKIBANO,01 KASANA
"",,,,02 KASOKOSO
"",,,,03 KYETUME I
"",,,,04 KYETUME II
"",,,,05 MANGIRA
"",,,,06 NAMASINDA
"",,,,07 NANFUMBA
"",,,,08 WABULONGO
"",,,15NAMATABA,01 GALABI
"",,,,02 KANYOGOGA - CAMP
"",,,,03 KANYOGOGA - KAAZI
"",,,,04 KIBAATI
"",,,,05 KYAWANVUBU
"",,,,06 MUTTANZIGE
"",,,,07 NAKASEETA I
"",,,,08 NAMATABA
"",,,,09 WANTAAYI
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",32MUKONO,178NAKIFUMA COUNTY,04NAGOJJE,16WAGGALA,02 KASININYA
"",,,,,03 KASOZI
"",,,,,04 KISOOBA
"",,,,,05 KITTO
"",,,,,06 KYEGALASO
"",,,,,07 LUNNYA
"",,,,,08 MASIKO
"",,,,,09 WAGGALA
"",,,,,10 WASSWA
"",,,,31NAMAGUNGA,01 KALAGALA
"",,,,,02 KAYANJA
"",,,,,03 KIKUUTA
"",,,,,04 MONEKO
"",,,,,05 NAKAWALA
"",,,,,06 NAMAGUNGA 'A'
"",,,,,07 NAMAGUNGA 'B'
"",,,05NAMUGANGA,26KAYINI,01 BWEGIIRE
"",,,,,02 KAKUKUULU
"",,,,,03 KAYINI  I
"",,,,,04 KAYINI  II
"",,,,,05 KIKOMA
"",,,,,06 KIKONDO
"",,,,,07 KIMEGGA
"",,,,,08 LUGUJE
"",,,,,09 NAKYEEKE
"",,,,27KITALE,01 BUTWALA
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",32MUKONO,178NAKIFUMA COUNTY,05NAMUGANGA,27KITALE,03 KASIISO
"",,,,,04 KATUUSO
"",,,,,05 KITALE  BUSIA
"",,,,,06 KITALE 'A'
"",,,,,07 KITALE 'B'
"",,,,,08 LUSERA
"",,,,,09 MAGGWA
"",,,,,10 NAKASENYI
"",,,,28KITUULA,01 GIIMBI I
"",,,,,02 GIIMBI II
"",,,,,03 KITUULA
"",,,,,04 KYANIKA
"",,,,,05 KYEWANISE
"",,,,,06 LUGALA
"",,,,,07 MBULAMUTI
"",,,,29NAMUGANGA,01 BUTUMBIIRI
"",,,,,02 KABUMBA
"",,,,,03 KAKAKALA
"",,,,,04 KIBBUYE
"",,,,,05 KYAMBOGO
"",,,,,06 NABIGA
"",,,,,07 NAMUGANGA EAST
"",,,,,08 NAMUGANGA WEST
"",,,,,09 NSAGI
"",,,,,10 NTONTO
"",,,,30NAMANOGA,01 BULONGO
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,178NAKIFUMA COUNTY,05NAMUGANGA,30NAMANOGA,03 KAWEERI
"",,,,04 MAKENKE
"",,,,05 MAWOTTO
"",,,,06 NAKADDINDIRI
"",,,,07 NAKASEJJERE
"",,,,08 NAMANOGA
"",,,,09 NJALAALWE
"",,,,10 NSAABWA  A
"",,,,11 NSAABWA  B
"",,,,12 SEETA
"",,06NTUNDA,22KATETE,"01 KALAGALA/NAMUGONGO"
"",,,,02 KATEETE
"",,,23KYABAZAALA,01 BULYANTI
"",,,,02 KAWUKU
"",,,,03 KITEREDDE
"",,,,04 KYABAZAALA
"",,,24NAMAYUBA,01 KIKOMA
"",,,,02 NAMAYUBA
"",,,,03 NTONTO
"",,,,04 WALUBIRA
"",,,25NTUNDA,01 BUYOVU
"",,,,02 KITAYUNJA
"",,,,03 NAMUKUPA
"",,,,04 NAMULABA/KITO
"",,,,05 NTUNDA
"","231MUKONOMUNICIPALITY",01GOMA DIVISION,01BUKERERE WARD,01 BUKERERE
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
32MUKONO,"231MUKONOMUNICIPALITY",01GOMA DIVISION,01BUKERERE WARD,03 KIWANGO/NAMWEZI
"",,,,04 KYESEREKA
"",,,,05 MAWANGALA/KINAFU
"",,,,06 NAKAGERE
"",,,,07 NAMASIGA
"",,,,08 NYANJA
"",,,,"09 PAPATI/BUWAVA/NATONKO"
"",,,02MISINDYE WARD,01 GOMA - MISINDYE
"",,,,02 JINJA - MISINDYE
"",,,,03 JJOGGO
"",,,,04 LUMULI
"",,,,05 NAMYOOYA
"",,,,06 SONDE
"",,,03NANTABULIRWA WARD,01 DEGEYA-SSENYI
"",,,,"02 KASOKOSO-SAGALANKOKO"
"",,,,03 KITALE
"",,,,04 KIWANGA-RWANDA
"",,,,05 KKOLO
"",,,,06 MAWOTTO
"",,,,07 NAMILYANGO-KISENYI
"",,,,08 NANTABULIRWA
"",,,04NYENJE WARD,01 BAJJO
"",,,,02 BUDDUGALA
"",,,,03 KIGUUNGA
"",,,,04 NSAMBWE
"",,,,05 NYENJE
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",32MUKONO,"231MUKONOMUNICIPALITY",01GOMA DIVISION,05SEETA WARD,02 BUGOBA
"",,,,,03 GONGOBE
"",,,,,04 GULAMA
"",,,,,05 GWAFU CENTRAL
"",,,,,06 GWAFU WEST
"",,,,,07 KIROWOZA
"",,,,,08 NABUTA
"",,,,,09 NJERERE
"",,,,,10 NTINDA
"",,,03MUKONO DIVISION,11NSUUBE/KAUGA WARD,01 BUGUJJU
"",,,,,02 KATI-KOLO
"",,,,,03 KYUNGU
"",,,,,04 MATERNITY
"",,,,,05 MUKONO HILL
"",,,,,06 NABUTI
"",,,,,07 NSUUBE 'B'
"",,,,,08 UPPER KAUGA
"",,,,,09 UPPER NABUTI
"",,,,17NTAWO WARD,01 BUTEBE
"",,,,,02 D.F.I.
"",,,,,03 INDUSTRIAL AREA
"",,,,,04 LOWER KAUGA
"",,,,,05 MULAGO
"",,,,,06 NAKABAGO
"",,,,,07 NASUUTI
"",,,,,08 NSAMBWE
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",32MUKONO,"231MUKONOMUNICIPALITY",03MUKONO DIVISION,"18NAMUMIRA/ANTHONYWARD",01 ANTHONY
"",,,,,02 BASIIMA-KIKOOZA
"",,,,,03 CENTRAL NABUTI
"",,,,,04 DDANDIRA
"",,,,,05 GUNGA
"",,,,,06 KAVULE
"",,,,,07 KIGOMBYA
"",,,,,08 KITEGA
"",,,,,09 LOWER - NABUTI
"",,,,,10 LWEZA
"",,,,,11 NAMUMIRA
"",,,,,12 NSUUBE 'A'
"",,,,19GGULU WARD,01 AGIP
"",,,,,02 COLLINE
"",,,,,03 GGULU 'A'
"",,,,,04 HAMU-MUKASA
"",,,,,05 KASANGALABI
"",,,,,06 KIGOMBYA NORTH
"",,,,,07 KIRANGIRA
"",,,,,08 KITETE
"",,,,,09 NGANDU
"",,,,,10 SSAZA
"",,,,,11 TOTAL
"",33NEBBI,181JONAM COUNTY,01PAKWACH,03MUKALE,01 AYILLA
"",,,,,02 CIK-ITHI  EAST
"",,,,,03 CIK-ITHI  WEST
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
33NEBBI,181JONAM COUNTY,01PAKWACH,03MUKALE,05 KANYINYI  LOWER
"",,,,06 KANYINYI  UPPER
"",,,,07 KUBA
"",,,,08 OLOBODEGI
"",,,,09 MUSAKA
"",,,,10 MUGOBE
"",,,,11 MUKALE
"",,,,12 MULIMA
"",,,,13 OMBARA
"",,,,14 TERALING
"",,,,15 WIJADWONG
"",,,,16 AYILLA CENTRAL
"",,,,"17 CONGALOYA TRADINGCENTRE"
"",,,,18 KEGO
"",,,04PAROKETO,01 ACUT OGENO
"",,,,02 JUKAAL
"",,,,03 JUPABANGA
"",,,,04 JUPADWONGA
"",,,,05 JUPAJAHAMBA
"",,,,06 JUPAMUGUR
"",,,,07 JUPANYANGIL
"",,,,08 JUPUTUR EAST
"",,,,09 KIGUMBA
"",,,,10 PAKECH  CENTRAL A
"",,,,11 PAKECH  EAST
"",,,,12 PAKECH  SOUTH
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",33NEBBI,181JONAM COUNTY,01PAKWACH,04PAROKETO,14 PAMITU
"",,,,,15 PAWOBO
"",,,,,16 JUPUTUR WEST
"",,,,,17 PAKECH CENTRAL B
"",,,,05ATYAK,"01 AKELLA TRADINGCENTRE A"
"",,,,,02 JUPAMERE B
"",,,,,03 JUPAMERE A
"",,,,,04 KABAKA EAST
"",,,,,05 KAMBITATU 'A'
"",,,,,06 KITAWE  EAST
"",,,,,07 KITAWE  WEST
"",,,,,08 KITULU A
"",,,,,09 LUGA
"",,,,,10 LWALA
"",,,,,11 KABAKA WEST
"",,,,,12 KITULU B
"",,,,,13 VUNGA UNDIK
"",,,,,17 PAMITU
"",,,,30OLYEJO,01 JUPUJOK
"",,,,,02 JUPALENGA
"",,,,,03 KIJAJA
"",,,,,04 PAJAU CENTRAL
"",,,,,05 TEMVULI
"",,,,,11 MULIMA/KIJAJA
"",,,,,12 NYICIA/ABONGO
"",,,,,13 PADYANG/MUBOGO
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
33NEBBI,181JONAM COUNTY,01PAKWACH,30OLYEJO,15 PAJAU  LOWER
"",,,,16 PAJAU  UPPER
"",,,,18 PUYOO
"",,,,19 TENUNGA
"",,,,"20 AKELLA TRADINGCENTRE B"
"",,"02PAKWACH TOWNCOUNCIL",01POVUNGU WEST WARD,01 PAJOBI NORTH
"",,,,02 PAJOBI SOUTH
"",,,,05 KAMANA  B
"",,,,06 KAMANA  A
"",,,,08 LUBIRI B
"",,,,09 LUBIRI  A
"",,,,10 MUBOGO  CENTRAL
"",,,,11 MUBOGO  NORTH
"",,,,12 MUBOGO  SOUTH
"",,,,18 PAJOBI CENTRAL
"",,,02AMOR  EAST WARD,01 AMOR  FERRY
"",,,,02 AMOR  SOUTH
"",,,,05 JUPA  ABARA
"",,,,07 JUPA  OLONY
"",,,,09 JUPABIRA
"",,,,10 JUPAOTUNG
"",,,,11 JUPUNGULU
"",,,,14 PANYANGORO
"",,,,15 PATWE  CENTRAL
"",,,,16 PATWE  KOI
"",,,,17 PATWE GUDI
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
33NEBBI,181JONAM COUNTY,"02PAKWACH TOWNCOUNCIL",02AMOR  EAST WARD,19 PUJWANG  EAST
"",,,20AMOR  WEST WARD,01 JUPUTUNG NORTH
"",,,,02 JUPUTUNG SOUTH
"",,,,03 JUMEDI  EAST
"",,,,04 JUMEDI  WEST
"",,,,06 NYALENGA
"",,,,08 JUPAMACH
"",,,,12 OLOKO  KWOME
"",,,,13 PAJABAR  CENTRAL
"",,,,20 PUJWANG  WEST
"",,,,21 WANGKADO
"",,,,22 WANGKAWA  JUKAL
"",,,,23 WANGKAWA  WEST
"",,,,24 WATKWEYO
"",,,"21POVUNGU CENTRALWARD",01 ARIERA
"",,,,02 JUKAAL
"",,,,03 KAKAWOI A
"",,,,04 KAKAWOI B
"",,,,07 KAPITA
"",,,,13 MUGOBE  CENTRAL
"",,,,15 MUJUGULA
"",,,,19 PARWANGA
"",,,22POVUNGU EAST WARD,14 MUGOBE  LOWER
"",,,,16 NYAKATITA A
"",,,,17 NYAKATITA B
"",,,,20 PUYOO  CENTRAL
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
33NEBBI,181JONAM COUNTY,"02PAKWACH TOWNCOUNCIL",22POVUNGU EAST WARD,22 PUYOO  WEST
"",,,,23 WANGLEI A
"",,,,24 WANGLEI B
"",,03PANYANGO,07PACEGO,08 JUPAKANYO
"",,,,12 KINJU  WEST
"",,,,14 NYAKADULI
"",,,,15 NYANGATA
"",,,,16 NYANGEI
"",,,,17 OGIDO
"",,,,19 PACEGO  CENTRE
"",,,,20 PACER  EAST
"",,,,21 PACER  SOUTH
"",,,,23 PACER  WEST
"",,,,24 PACER CENTRAL
"",,,,25 PADERO
"",,,,26 PADERO  EAST
"",,,,29 PADOCH  CENTRAL
"",,,,31 PAVUJA
"",,,,43 KINJU CENTRAL
"",,,,44 OGIDO WEST
"",,,,46 PADERO SOUTH
"",,,,47 PUKELLO
"",,,08PAKIA,01 ALENGO
"",,,,02 JUPACWEKE
"",,,,03 KAGOLO
"",,,,04 LWALA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
33NEBBI,181JONAM COUNTY,03PANYANGO,08PAKIA,06 LWALO  SOUTH
"",,,,07 MINABENGA
"",,,,08 NYAMWENDO
"",,,,09 NYAPIDHO
"",,,,10 OCEKE
"",,,,11 PAGAGI  SOUTH
"",,,,12 PAGAGI NORTH
"",,,,13 PAGWAYA
"",,,,14 PAKIA CENTRAL
"",,,,15 PAKIA  DISPENSARY
"",,,,16 PAMITU CENTRAL
"",,,,17 PUNDIEK
"",,,,18 PANYANGO  S.S
"",,,,19 PATYENG
"",,,,20 AJINI
"",,,,21 AKARA
"",,,,22 BOMA
"",,,,23 LWALO WEST
"",,,,24 PATYENG NORTH
"",,,09POKWERO,01 ALARANGO WEST
"",,,,02 ACER
"",,,,03 AGUDA
"",,,,04 ALARANGO
"",,,,05 ANYAMA
"",,,,06 BANDAWULI  EAST
"",,,,07 BANDAWULI  WEST
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
33NEBBI,181JONAM COUNTY,03PANYANGO,09POKWERO,09 JAPIEM  ONEN  WEST
"",,,,10 JAPIEM  ONEN EAST
"",,,,11 JUKAL
